Order_ID,Customer_ID,Customer_Name,Email,Phone,Movie_Title,Theatre,City,Show_Date,Show_Time,Booking_Date,Seat_Type,Quantity,Price,Discount,Total_Amount,Payment_Mode,Payment_Status,Booking_Channel,Seat_Numbers,Feedback_Score,Remarks,Sales_Agent,Is_Refunded,Booking_ID,Screen,Ticket_Type,Promo_Code,Loyalty_Points
ORD100616,CUST73246,Priya Singh,priya550@example.com,98765 43210,Space Riders,,Bengaluru,2019-08-31,13:00,2019-08-23,VIP,-1.0,110.74,10.0,,,Paid,Online,,6.0,VIP guest,Agent B,True,BKG92221,Screen 1,Combo,NEW50,200.0
ORD102263,CUST21935,Sangeetha K,sangeetha109@example.com,98765 43210,Broken Strings,Cinepolis Plaza,Mumbai,2024-03-22,19:15,2024-02-21,Regular,0.0,536.42,15.0,,UPI,Paid,online,,4.0,Late arrival,Agent B,False,BKG94240,Screen 1,,NEW50,
ORD108629,CUST92080,Priya Singh,priya99@example.com,+918868206444,Midnight Sonata,Regal Cinema,Hyderabad,2025-09-20,11:00,2025-08-29,Balcony,0.0,880.93,0.0,,Card,Paid,Online,,4.0,VIP guest,,False,BKG33231,Screen 1,Single,NEW50,50.0
ORD102456,CUST99460,,user304@example.com,98765 43210,Love & Pixels,Grand Theatre,Hyderabad,2024-09-08,12:00,2024-08-09,Premium,2.0,1097.66,-5.0,2315.09,Online,Paid,Box Office,"B30,A20",-1.0,,Agent A,,BKG58424,Screen 3,Combo,save10,0.0
ORD104446,CUST28894,Ravi Kumar,ravi878@example.com,98765 43210,The Last Frontier,,Delhi,2019-04-26,9:00,2019-04-03,Reguler,2.0,813.44,5.0,1525.54,Card,,,"C30,B26",2.0,,Agent C,,BKG36064,Screen 1,Single,NEW50,
ORD102053,CUST13472,,user846@example.com,,,Regal Cinema,Delhi,2022-05-17,11:45,2022-04-22,VIP,3.0,1029.13,,3097.4,Online,Paid,Third-Party,"C25,C3,A1",1.0,,Agent B,False,BKG90992,Screen 1,Combo,,200.0
ORD100859,CUST18387,,user5@example.com,+917475307038,,Inox Mall,,2020-01-21,13:15,2020-01-11,Regular,2.0,218.11,25.0,307.16,Cahs,Pending,Box Office,"B20,B7",2.0,,Agent A,False,BKG56215,Screen 1,Family,FREESNACK,50.0
ORD105090,CUST34679,Ravi Kumar,ravi869@example.com,98765 43210,The Silent Echo,Regal Cinema,Delhi,2020-12-19,21:15,2020-12-12,,3.0,755.88,15.0,1927.48,,Pending,Third-Party,"B15,A30,B6",2.0,,,True,BKG54267,Screen 3,Single,,
ORD105691,CUST91327,Amit Sharma,amit52@example.com,+918233495308,The Silent Echo,,Kolkata,2020-11-19,23:00,2020-11-08,Balcony,0.0,1434.19,0.0,,Cash,Failed,third party,,-1.0,VIP guest,,,BKG51575,Screen 2,Single,FREESNACK,50.0
ORD106639,CUST57067,John Doe,john278@example.com,+917266825961,House of Tricks,Grand Theatre,Kolkata,2023-10-14,22:45,2023-09-18,Reguler,,1300.4,5.0,,,Paid,,,3.0,,Agent C,,BKG33427,,Single,save10,50.0
ORD101924,CUST4091,John Doe,john102@example.com,12345,The Silent Echo,PVR Phoenix,Mumbai,2024-07-15,23:30,2024-06-20,Reguler,1.0,1250.05,,1230.05,,,Online,A12,1.0,,,True,BKG67459,Screen 2,,NEW50,
ORD104945,CUST28497,John Doe,john933@example.com,98765 43210,Hidden Truths,Inox Mall,Mumbai,2021-01-28,20:30,2021-01-21,Regular,-1.0,1174.78,-5.0,3021.83,,,online,,4.0,Late arrival,Agent C,,BKG80164,,Single,FREESNACK,200.0
ORD102243,CUST54705,Sangeetha K,sangeetha402@example.com,+916141389755,,,Mumbai,2021-01-17,22:00,2020-12-27,premium ,,1374.59,,,Cahs,,Online,,5.0,,,True,BKG54732,,Single,FREESNACK,10.0
ORD102450,CUST86085,John Doe,john670@example.com,98765 43210,Love & Pixels,Inox Mall,Chennai,2023-04-11,20:00,2023-03-13,Balcony,4.0,373.98,0.0,1475.91,Online,Pending,Online,"A12,C25,C14,B28",6.0,Late arrival,Agent B,true,BKG57041,Screen 2,,FREESNACK,
ORD104357,CUST22643,Ravi Kumar,ravi869@example.com,98765 43210,House of Tricks,Inox Mall,,2020-08-26,11:45,2020-07-28,,-1.0,417.45,10.0,,Cash,Pending,,,6.0,Cancelled,Agent C,,BKG17275,Screen 3,Family,,10.0
ORD103505,CUST44665,Priya Singh,priya361@example.com,12345,,Regal Cinema,Delhi,2024-11-19,11:15,2024-11-14,Reguler,1.0,,-5.0,,Online,,Box Office,C8,4.0,,Agent A,False,BKG32623,Screen 3,,FREESNACK,50.0
ORD103687,CUST60273,Sangeetha K,sangeetha356@example.com,12345,Hidden Truths,Regal Cinema,Bengaluru,2019-11-05,20:00,2019-10-08,premium ,1.0,979.68,-5.0,1028.67,Online,Pending,Box Office,A25,5.0,,Agent B,False,BKG14563,Screen 3,,FREESNACK,
ORD101262,CUST81046,Priya Singh,priya586@example.com,98765 43210,Midnight Sonata,Inox Mall,,2019-01-04,22:45,2018-12-30,Balcony,,974.46,5.0,,UPI,Failed,Third-Party,,,VIP guest,Agent A,true,BKG51719,Screen 2,Single,,
ORD105890,CUST82015,John Doe,john195@example.com,12345,The Silent Echo,Cinepolis Plaza,Kolkata,2019-03-27,14:15,2019-03-10,Premium,4.0,253.77,25.0,771.3,Cahs,Paid,Online,"C14,B7,B10,C18",2.0,,Agent B,true,BKG83123,Screen 2,Combo,NEW50,0.0
ORD106554,CUST75938,Ravi Kumar,ravi855@example.com,,Hidden Truths,,,2023-10-08,12:15,2023-09-22,Reguler,3.0,1303.17,50.0,1954.76,Online,Paid,third party,"A17,B19,B16",5.0,,Agent A,true,BKG95983,Screen 3,,save10,0.0
ORD103204,CUST92303,Ravi Kumar,ravi169@example.com,98765 43210,Midnight Sonata,Inox Mall,Mumbai,2023-12-09,16:15,2023-11-25,Premium,3.0,1309.06,25.0,2955.39,UPI,,Third-Party,"A5,A1,B27",,VIP guest,Agent A,False,BKG50439,Screen 2,Combo,,200.0
ORD109568,CUST72192,,user155@example.com,+916656039744,Hidden Truths,Regal Cinema,Delhi,2024-11-18,20:00,2024-11-06,premium ,-1.0,209.83,10.0,,card,Failed,Online,,2.0,VIP guest,Agent B,False,BKG31432,Screen 1,Single,FREESNACK,0.0
ORD101049,CUST54722,John Doe,john846@example.com,+916573795604,The Last Frontier,PVR Phoenix,Chennai,2024-04-18,9:00,2024-04-04,Premium,4.0,1051.1,0.0,4184.38,Cahs,,,"C25,B25,C8,A2",-1.0,,Agent B,,BKG87839,Screen 2,,save10,200.0
ORD109194,CUST58019,Priya Singh,priya428@example.com,12345,,Regal Cinema,Chennai,2022-10-25,22:15,2022-09-27,Premium,0.0,1395.51,,,,Paid,Box Office,,1.0,VIP guest,Agent A,False,BKG89715,,Family,NEW50,
ORD105816,CUST20211,,user99@example.com,+917540617144,Ocean's Whisper,PVR Phoenix,Mumbai,2025-05-02,11:45,2025-04-25,Premium,1.0,1106.05,,1086.05,Card,,Third-Party,C24,-1.0,,,False,BKG34466,Screen 1,Family,,0.0
ORD108567,CUST78893,Priya Singh,priya521@example.com,12345,Ocean's Whisper,Inox Mall,Pune,2021-05-27,15:30,2021-05-04,Reguler,3.0,1260.92,15.0,3195.35,card,Paid,Box Office,"A14,B12,B28",2.0,,Agent A,False,BKG70622,Screen 1,,save10,10.0
ORD100209,CUST47230,John Doe,john434@example.com,12345,The Silent Echo,Regal Cinema,Ahmedabad,2024-08-15,17:00,2024-07-31,Balcony,0.0,333.16,25.0,,UPI,Paid,Box Office,,-1.0,,Agent A,False,BKG47797,Screen 1,Single,FREESNACK,10.0
ORD104669,CUST71227,Amit Sharma,amit133@example.com,+916016141539,Love & Pixels,,Hyderabad,2023-11-08,16:30,2023-10-17,VIP,4.0,1280.54,5.0,4876.06,Cash,Paid,third party,"B19,B27,B21,B9",-1.0,,Agent A,False,BKG14431,,Combo,save10,100.0
ORD103577,CUST79145,Sangeetha K,sangeetha816@example.com,,Love & Pixels,Cinepolis Plaza,Bengaluru,2019-04-29,15:30,2019-04-24,Premium,0.0,1200.61,0.0,,Cahs,Paid,online,,6.0,,Agent A,true,BKG50670,,Single,FREESNACK,100.0
ORD106117,CUST64532,John Doe,john15@example.com,+919446900240,The Last Frontier,,Bengaluru,2020-07-17,9:15,2020-07-12,,-1.0,108.82,0.0,,card,Paid,,,,VIP guest,Agent A,False,BKG53409,Screen 1,Single,FREESNACK,10.0
ORD101198,CUST44802,John Doe,john753@example.com,,The Silent Echo,Regal Cinema,Chennai,2022-07-08,21:00,2022-06-12,VIP,1.0,635.37,-5.0,677.14,card,,Third-Party,C27,,,,,BKG11652,Screen 1,Combo,FREESNACK,50.0
ORD105459,CUST36459,Ravi Kumar,ravi406@example.com,+916149311166,Ocean's Whisper,,Chennai,2019-11-03,20:00,2019-10-07,,,1455.2,,,Online,Paid,third party,,,Cancelled,Agent B,,BKG93942,Screen 1,Family,NEW50,
ORD100931,CUST37221,Ravi Kumar,,98765 43210,Midnight Sonata,Cinepolis Plaza,,2021-08-03,21:30,2021-07-28,Reguler,-1.0,739.35,0.0,,Online,Pending,Third-Party,,2.0,Cancelled,Agent C,,BKG59464,Screen 2,Family,NEW50,
ORD108156,CUST62096,John Doe,john758@example.com,98765 43210,Midnight Sonata,Regal Cinema,,2024-01-03,15:00,2023-12-21,,3.0,430.21,15.0,1097.04,,Failed,third party,"B10,B25,C2",5.0,Cancelled,Agent A,False,BKG97034,Screen 1,,,100.0
ORD103249,CUST38601,Amit Sharma,amit19@example.com,12345,Ocean's Whisper,Cinepolis Plaza,,2024-07-25,23:45,2024-06-30,,-1.0,162.79,,,Card,Pending,,,3.0,,,False,BKG38657,Screen 1,Single,FREESNACK,100.0
ORD101897,CUST22149,Sangeetha K,sangeetha818@example.com,+919069469932,The Silent Echo,Regal Cinema,Ahmedabad,2019-11-04,9:15,2019-10-05,Premium,2.0,998.13,50.0,978.13,Card,Pending,Box Office,"B14,A26",5.0,VIP guest,Agent B,False,BKG80924,Screen 2,Family,NEW50,200.0
ORD101589,CUST68360,,user733@example.com,+918337881664,Midnight Sonata,Regal Cinema,Mumbai,2021-05-27,16:45,2021-05-21,Premium,1.0,774.5,,754.5,Cahs,Failed,third party,B7,1.0,Cancelled,Agent C,true,BKG82249,Screen 1,Combo,,
ORD107426,CUST79256,Amit Sharma,amit90@example.com,98765 43210,House of Tricks,Inox Mall,Pune,2024-03-01,19:15,2024-02-06,,4.0,372.96,,1471.85,Online,,online,"C26,C27,A24,A17",1.0,,Agent C,true,BKG24497,Screen 3,,FREESNACK,0.0
ORD101917,CUST83930,Ravi Kumar,ravi676@example.com,,The Silent Echo,,Bengaluru,2019-08-11,13:45,2019-07-27,VIP,,272.09,0.0,,Online,,Box Office,,-1.0,Late arrival,Agent B,,BKG81586,Screen 2,,,0.0
ORD102394,CUST45929,Priya Singh,,98765 43210,Midnight Sonata,Regal Cinema,Mumbai,2020-02-26,13:45,2020-01-31,Regular,3.0,556.22,5.0,1565.23,card,Pending,online,"A8,A24,A10",2.0,Late arrival,,True,BKG35594,,Family,,10.0
ORD105919,CUST79232,John Doe,john484@example.com,+919390345904,Love & Pixels,Regal Cinema,Bengaluru,2021-09-25,12:45,2021-09-16,Regular,2.0,128.84,,267.69,Cahs,Paid,Third-Party,"B26,C21",2.0,VIP guest,,True,BKG76872,Screen 3,Combo,FREESNACK,50.0
ORD107603,CUST77243,,user682@example.com,,Space Riders,PVR Phoenix,Kolkata,2023-07-31,13:00,2023-07-23,Balcony,2.0,694.34,15.0,1190.37,UPI,Failed,Third-Party,"B3,C29",3.0,Cancelled,Agent A,true,BKG12640,Screen 2,Single,NEW50,0.0
ORD109288,CUST47034,Ravi Kumar,ravi260@example.com,12345,The Last Frontier,Grand Theatre,Chennai,2020-03-23,23:15,2020-03-09,premium ,4.0,1214.17,0.0,4866.68,card,Pending,third party,"B3,B11,C21,A27",3.0,,Agent B,,BKG61956,Screen 2,Single,save10,10.0
ORD106336,CUST48935,John Doe,john288@example.com,12345,Love & Pixels,PVR Phoenix,Mumbai,2019-07-07,23:00,2019-06-24,premium ,2.0,1169.77,10.0,2085.59,Cash,Paid,third party,"B18,A6",5.0,Cancelled,,False,BKG61748,Screen 2,Single,NEW50,200.0
ORD100437,CUST92872,,user418@example.com,98765 43210,The Silent Echo,Inox Mall,Delhi,2022-06-28,14:15,2022-06-06,VIP,4.0,845.39,10.0,3053.4,Online,Pending,Box Office,"B21,C3,B15,A17",5.0,,Agent A,true,BKG58909,Screen 1,Combo,NEW50,100.0
ORD100215,CUST84729,John Doe,john570@example.com,98765 43210,Midnight Sonata,Inox Mall,Pune,2022-03-31,17:45,2022-03-30,VIP,0.0,235.73,25.0,,Cahs,,Box Office,,1.0,,Agent B,,BKG93958,,Single,,50.0
ORD106481,CUST70813,Ravi Kumar,ravi905@example.com,12345,Space Riders,Regal Cinema,Pune,2019-03-14,16:30,2019-02-24,Balcony,0.0,979.9,25.0,,Cash,Failed,third party,,2.0,VIP guest,Agent A,true,BKG55864,,,NEW50,10.0
ORD105889,CUST41216,,user419@example.com,12345,,Regal Cinema,Kolkata,2020-02-27,12:45,2020-02-03,VIP,,-50.0,50.0,,UPI,Failed,,,4.0,,Agent B,True,BKG47673,Screen 1,Family,save10,0.0
ORD106351,CUST12195,Priya Singh,priya208@example.com,12345,Midnight Sonata,Cinepolis Plaza,Pune,2022-06-09,22:45,2022-05-20,Premium,0.0,487.57,50.0,,card,,Online,,4.0,,Agent C,False,BKG35863,Screen 1,,NEW50,50.0
ORD108011,CUST41186,Amit Sharma,amit894@example.com,+917366051854,Final Alarm,Regal Cinema,,2023-01-18,22:15,2022-12-23,Premium,4.0,-50.0,5.0,-210.0,Online,Pending,Box Office,"B19,A26,C5,C1",3.0,VIP guest,Agent B,False,BKG13789,Screen 3,,save10,100.0
ORD104968,CUST11282,Amit Sharma,amit454@example.com,12345,,Cinepolis Plaza,Bengaluru,2019-11-13,16:45,2019-11-10,VIP,0.0,1304.96,-5.0,,Online,Paid,Third-Party,,6.0,Late arrival,,,BKG18474,Screen 1,Family,FREESNACK,0.0
ORD106267,CUST19610,John Doe,john554@example.com,98765 43210,Broken Strings,PVR Phoenix,Ahmedabad,2024-10-02,16:00,2024-09-23,,2.0,1396.78,50.0,1406.78,Cahs,,Online,"C30,C20",6.0,VIP guest,Agent C,True,BKG12809,Screen 2,,NEW50,50.0
ORD108422,CUST16525,Sangeetha K,sangeetha437@example.com,,The Last Frontier,Cinepolis Plaza,Kolkata,2025-04-09,23:30,2025-04-08,Balcony,,282.39,15.0,,Cahs,Paid,Box Office,,-1.0,Late arrival,,False,BKG43561,,Single,,10.0
ORD106233,CUST10382,Priya Singh,priya796@example.com,98765 43210,Ocean's Whisper,Regal Cinema,Ahmedabad,2019-02-04,16:45,2019-01-07,Balcony,0.0,1283.28,15.0,,Cash,Pending,online,,4.0,Late arrival,Agent B,,BKG34161,,Combo,save10,
ORD106586,CUST41563,Amit Sharma,amit565@example.com,98765 43210,Midnight Sonata,,Hyderabad,2020-08-08,16:30,2020-07-24,premium ,1.0,932.89,-5.0,959.53,Cash,,,C28,,VIP guest,Agent A,False,BKG88466,Screen 1,Combo,NEW50,200.0
ORD106446,CUST49080,John Doe,john320@example.com,+916053507233,Love & Pixels,PVR Phoenix,Ahmedabad,2023-03-24,11:15,2023-02-28,Reguler,-1.0,1164.69,50.0,,Cahs,Failed,Third-Party,,2.0,,,,BKG19664,,Combo,FREESNACK,10.0
ORD108901,CUST59885,John Doe,john119@example.com,+918696127124,Final Alarm,Inox Mall,Ahmedabad,2022-09-01,22:15,2022-08-22,VIP,1.0,539.04,10.0,485.13,,,Box Office,A5,2.0,Cancelled,Agent C,true,BKG94028,Screen 2,Combo,NEW50,
ORD100079,CUST77791,,user791@example.com,98765 43210,Love & Pixels,PVR Phoenix,Kolkata,2020-09-23,15:15,2020-08-31,VIP,1.0,903.53,0.0,913.53,Online,Failed,Third-Party,A5,2.0,Late arrival,,False,BKG77166,,Single,NEW50,
ORD100975,CUST74297,,user894@example.com,,Hidden Truths,Inox Mall,Delhi,2020-05-12,15:15,2020-05-02,Balcony,0.0,695.38,15.0,,UPI,Failed,online,,5.0,Cancelled,Agent B,true,BKG88114,,Single,NEW50,10.0
ORD104995,CUST86103,Ravi Kumar,ravi20@example.com,,Broken Strings,Grand Theatre,Bengaluru,2023-11-30,12:00,2023-11-01,Premium,1.0,1412.76,50.0,706.38,UPI,Pending,third party,B16,5.0,Cancelled,Agent A,True,BKG75711,Screen 1,Single,save10,10.0
ORD108136,CUST14585,Priya Singh,priya666@example.com,12345,Ocean's Whisper,Grand Theatre,Pune,2019-07-25,14:00,2019-07-07,Reguler,,738.52,-5.0,,card,Pending,Online,,6.0,VIP guest,,,BKG50991,Screen 3,,NEW50,10.0
ORD102694,CUST5783,,user251@example.com,+919718606389,Space Riders,Regal Cinema,Pune,2024-01-28,19:00,2024-01-07,VIP,0.0,491.11,0.0,,Cash,Pending,Box Office,,5.0,Late arrival,Agent A,True,BKG44865,Screen 1,Single,,0.0
ORD102680,CUST43734,John Doe,john9@example.com,+917270523685,Space Riders,Cinepolis Plaza,Chennai,2020-09-30,9:30,2020-09-14,Premium,1.0,1198.89,-5.0,1238.83,,Paid,,B21,3.0,Cancelled,,True,BKG42070,,,save10,0.0
ORD109839,CUST73100,Ravi Kumar,ravi313@example.com,12345,Hidden Truths,Regal Cinema,Mumbai,2024-02-28,20:15,2024-02-15,Premium,3.0,1269.91,0.0,3789.72,,Paid,third party,"B1,A14,B9",5.0,,Agent B,,BKG63739,Screen 3,Single,FREESNACK,200.0
ORD101944,CUST6785,Amit Sharma,amit433@example.com,,Broken Strings,Regal Cinema,,2025-10-07,14:15,2025-09-14,Reguler,4.0,697.09,50.0,1394.19,card,Pending,Online,"A21,B30,A28,C19",4.0,Late arrival,,True,BKG81008,,Single,,200.0
ORD108268,CUST86081,Amit Sharma,amit944@example.com,98765 43210,House of Tricks,Inox Mall,Kolkata,2024-03-23,20:00,2024-03-11,VIP,1.0,447.14,0.0,457.14,,Paid,Third-Party,A28,,Late arrival,Agent C,True,BKG57260,,Family,,10.0
ORD106868,CUST67195,Priya Singh,priya893@example.com,,,Inox Mall,Bengaluru,2023-02-24,21:15,2023-02-13,Balcony,-1.0,570.91,15.0,,Cash,Failed,Online,,,,Agent C,True,BKG98025,Screen 2,Family,,100.0
ORD104777,CUST61633,Ravi Kumar,ravi454@example.com,98765 43210,Final Alarm,,,2021-11-01,20:45,2021-10-28,Premium,1.0,205.32,15.0,184.52,Card,Failed,,B25,-1.0,,Agent B,,BKG58105,,Single,FREESNACK,10.0
ORD104785,CUST83631,Priya Singh,priya316@example.com,+917736481380,Space Riders,Regal Cinema,Chennai,2020-06-21,23:15,2020-06-04,Balcony,,1210.51,50.0,,Cahs,Failed,online,,2.0,,Agent B,,BKG63558,Screen 3,Combo,,100.0
ORD108033,CUST6219,,user447@example.com,+919288174645,Ocean's Whisper,Cinepolis Plaza,Mumbai,2024-10-15,20:00,2024-10-10,Regular,1.0,276.04,-5.0,269.84,,,online,B13,5.0,,Agent A,True,BKG12753,Screen 2,Combo,NEW50,100.0
ORD100456,CUST56905,John Doe,john754@example.com,12345,House of Tricks,Inox Mall,Delhi,2019-09-10,10:45,2019-08-30,Regular,,1074.1,,3486.3,,,Online,,2.0,VIP guest,Agent C,true,BKG18634,Screen 3,Family,save10,10.0
ORD108622,CUST13062,John Doe,john832@example.com,98765 43210,The Silent Echo,Regal Cinema,Kolkata,2025-04-07,12:00,2025-04-01,Reguler,0.0,1446.87,5.0,,Cahs,,Box Office,,2.0,,Agent C,False,BKG10952,,Family,FREESNACK,100.0
ORD109109,CUST67004,Priya Singh,priya884@example.com,+916259974005,House of Tricks,Cinepolis Plaza,Kolkata,2024-12-20,14:30,2024-12-03,,0.0,953.92,0.0,,UPI,Paid,Online,,3.0,,Agent B,False,BKG69063,,,save10,100.0
ORD101433,CUST8560,John Doe,john276@example.com,,Broken Strings,Grand Theatre,Pune,2021-04-10,10:30,2021-03-28,Reguler,,530.74,0.0,,UPI,,Online,,3.0,Late arrival,Agent B,True,BKG74236,Screen 3,,save10,100.0
ORD100792,CUST17837,Ravi Kumar,ravi881@example.com,12345,,,Chennai,2021-04-04,21:00,2021-03-10,,-1.0,217.78,0.0,,Cahs,,,,3.0,,Agent B,False,BKG70251,Screen 1,,save10,50.0
ORD108536,CUST39273,Ravi Kumar,ravi94@example.com,98765 43210,Space Riders,PVR Phoenix,Bengaluru,2021-05-25,12:15,2021-04-29,VIP,3.0,1293.9,50.0,1940.85,UPI,,Box Office,"A15,C16,C14",6.0,Late arrival,Agent C,,BKG58122,,Family,save10,50.0
ORD104432,CUST94107,Priya Singh,priya523@example.com,+918071096080,Space Riders,Inox Mall,Hyderabad,2023-03-18,14:15,2023-03-04,,,549.05,5.0,,UPI,Failed,Third-Party,,,Cancelled,Agent A,False,BKG82475,Screen 3,Family,NEW50,0.0
ORD103986,CUST51346,Priya Singh,priya299@example.com,12345,Midnight Sonata,Inox Mall,Pune,2024-06-27,10:00,2024-05-30,,3.0,193.54,5.0,561.58,Card,Failed,third party,"A28,A9,A26",2.0,Late arrival,,,BKG95831,,Family,save10,200.0
ORD104028,CUST6701,,user914@example.com,12345,Midnight Sonata,Regal Cinema,Ahmedabad,2022-11-08,20:30,2022-10-30,premium ,1.0,620.6,50.0,290.3,,Failed,Third-Party,C23,,,,True,BKG49970,Screen 3,Single,NEW50,50.0
ORD100146,CUST73733,Sangeetha K,sangeetha315@example.com,,Space Riders,,Delhi,2021-07-30,16:15,2021-07-27,premium ,0.0,401.34,0.0,,Cahs,Paid,Online,,3.0,Cancelled,,True,BKG39067,Screen 3,Single,NEW50,200.0
ORD100778,CUST37435,,user276@example.com,,,PVR Phoenix,Ahmedabad,2025-09-08,16:45,2025-09-04,VIP,2.0,1465.73,25.0,2198.6,Cash,Failed,online,"C9,C1",5.0,VIP guest,Agent A,False,BKG59498,,Family,NEW50,100.0
ORD106940,CUST55618,John Doe,john557@example.com,98765 43210,Broken Strings,Regal Cinema,Kolkata,2022-06-13,16:00,2022-06-04,Regular,1.0,881.97,50.0,440.99,Cahs,Failed,online,A7,5.0,,,True,BKG98879,Screen 1,,FREESNACK,50.0
ORD103804,CUST80340,John Doe,john303@example.com,+918519579899,Broken Strings,Regal Cinema,Chennai,2020-04-05,19:45,2020-03-29,premium ,2.0,139.53,25.0,189.29,Cash,Pending,third party,"A24,A1",2.0,VIP guest,Agent C,False,BKG44733,Screen 3,Single,FREESNACK,200.0
ORD106726,CUST35514,Ravi Kumar,ravi593@example.com,+919051042761,Ocean's Whisper,PVR Phoenix,Kolkata,2024-11-08,12:15,2024-10-12,Regular,-1.0,1473.77,25.0,,Card,Paid,,,6.0,,Agent A,False,BKG23003,Screen 1,Family,NEW50,50.0
ORD102206,CUST21914,,user430@example.com,98765 43210,House of Tricks,,Kolkata,2022-06-10,12:30,2022-06-09,Reguler,,702.88,50.0,,Card,Paid,third party,,-1.0,Cancelled,Agent A,False,BKG67240,,Combo,,50.0
ORD102098,CUST48435,Ravi Kumar,ravi235@example.com,98765 43210,Hidden Truths,Cinepolis Plaza,Chennai,2020-03-31,10:45,2020-03-11,Balcony,-1.0,1429.84,5.0,,Cash,Pending,Box Office,,5.0,VIP guest,Agent A,true,BKG13821,,Single,FREESNACK,50.0
ORD109145,CUST71248,Ravi Kumar,ravi678@example.com,12345,Love & Pixels,Inox Mall,Pune,2022-07-28,19:15,2022-07-10,,,1342.91,50.0,,card,Pending,Box Office,,6.0,VIP guest,Agent A,False,BKG57375,Screen 3,Single,,100.0
ORD102273,CUST33457,,user188@example.com,+918383407319,Hidden Truths,Regal Cinema,Kolkata,2020-11-11,22:30,2020-10-20,,3.0,995.9,15.0,2549.56,UPI,Failed,,"B3,C3,C28",6.0,,Agent A,False,BKG29894,,Family,save10,50.0
ORD101470,CUST1885,,user795@example.com,98765 43210,House of Tricks,Grand Theatre,Delhi,2019-11-28,15:30,2019-11-13,Reguler,2.0,118.23,-5.0,248.28,card,,third party,"A7,A30",-1.0,Late arrival,Agent B,False,BKG83190,Screen 1,Single,,10.0
ORD109935,CUST27193,,user59@example.com,+918045212612,Love & Pixels,Inox Mall,Ahmedabad,2019-05-01,20:00,2019-04-12,,2.0,850.89,15.0,1426.51,Cahs,,online,"B15,B23",3.0,Late arrival,Agent A,true,BKG16812,Screen 3,Family,NEW50,50.0
ORD104109,CUST25300,John Doe,john468@example.com,+917342628782,House of Tricks,Inox Mall,Kolkata,2025-09-11,10:30,2025-08-13,Reguler,1.0,1238.34,-5.0,1280.26,Cash,Pending,Third-Party,B26,5.0,Late arrival,Agent C,True,BKG91331,,,NEW50,50.0
ORD106839,CUST71747,John Doe,john956@example.com,98765 43210,Hidden Truths,Grand Theatre,Mumbai,2020-03-19,18:45,2020-03-15,,,777.74,5.0,,Cash,Paid,,,-1.0,,Agent A,False,BKG20393,Screen 1,Combo,NEW50,100.0
ORD107587,CUST48390,Priya Singh,priya257@example.com,+918171604309,The Silent Echo,Cinepolis Plaza,Mumbai,2020-08-26,11:00,2020-08-04,Balcony,4.0,1455.9,15.0,4960.06,Card,Paid,Online,"A29,B18,B22,B24",5.0,Cancelled,,False,BKG27477,Screen 3,Combo,,50.0
ORD108886,CUST79280,Priya Singh,priya537@example.com,12345,The Silent Echo,,Kolkata,2023-02-19,23:00,2023-01-20,Balcony,1.0,411.19,10.0,350.07,UPI,,Box Office,B30,1.0,Cancelled,Agent C,true,BKG33082,Screen 2,,save10,200.0
ORD102754,CUST32514,Priya Singh,priya434@example.com,98765 43210,Love & Pixels,Regal Cinema,Mumbai,2022-01-13,21:15,2021-12-29,,3.0,-50.0,25.0,-112.5,Cash,,Box Office,"B4,C26,B10",1.0,,,true,BKG63976,Screen 1,,NEW50,200.0
ORD106697,CUST87853,,user863@example.com,+916457239500,Love & Pixels,Cinepolis Plaza,Ahmedabad,2022-04-25,12:30,2022-04-07,Regular,4.0,766.31,25.0,2298.93,card,Pending,Box Office,"A21,C2,C7,B26",4.0,Cancelled,Agent A,False,BKG79435,,Combo,,200.0
ORD105509,CUST35978,Amit Sharma,,,,,Bengaluru,2025-01-02,20:00,2024-12-06,premium ,,711.19,25.0,,Online,,Third-Party,,3.0,Late arrival,Agent C,,BKG36309,Screen 1,Combo,FREESNACK,0.0
ORD102793,CUST33283,John Doe,john49@example.com,+918965239689,Love & Pixels,Grand Theatre,Mumbai,2023-06-29,13:15,2023-06-01,Reguler,0.0,833.05,-5.0,,UPI,Failed,online,,-1.0,VIP guest,Agent B,True,BKG15056,Screen 2,Single,FREESNACK,50.0
ORD102444,CUST15608,Priya Singh,priya480@example.com,,The Silent Echo,Inox Mall,Chennai,2020-08-16,15:45,2020-08-14,Premium,,645.29,5.0,,Online,Pending,Online,,,,Agent B,,BKG51822,Screen 1,Combo,NEW50,100.0
ORD100725,CUST14879,Amit Sharma,amit236@example.com,+917523105932,The Silent Echo,PVR Phoenix,Kolkata,2021-05-09,20:15,2021-05-06,Regular,3.0,1047.51,0.0,3122.53,,,online,"C15,C5,B15",3.0,VIP guest,Agent C,False,BKG22245,Screen 2,Family,,200.0
ORD106242,CUST85855,John Doe,john490@example.com,,Hidden Truths,PVR Phoenix,Ahmedabad,2020-05-19,11:45,2020-04-27,Premium,-1.0,652.8,50.0,,card,Failed,Box Office,,5.0,,,False,BKG50699,Screen 1,Family,,100.0
ORD103657,CUST66338,,,,The Silent Echo,Cinepolis Plaza,Bengaluru,2019-01-18,14:30,2018-12-20,premium ,0.0,770.05,25.0,,card,Paid,online,,5.0,Cancelled,,,BKG90854,Screen 1,Family,,
